x,y,wide_right,wide_left
-972.520958,-136.318754,9.763,8.223
-968.956964,-133.345979,9.568,8.315
-964.353465,-131.920129,8.622,8.425
-959.394207,-131.055055,8.142,8.195
-954.424604,-130.233991,7.849,7.829
-949.457925,-129.434900,7.556,7.463
-944.493903,-128.655905,7.262,7.097
-939.53227,-127.895129,6.969,6.730
-934.572761,-127.150694,6.948,6.708
-929.615109,-126.420724,6.946,6.710
-924.659048,-125.703342,6.944,6.713
-919.70431,-124.996671,6.942,6.715
-914.75063,-124.298833,6.940,6.717
-909.797741,-123.607951,6.938,6.719
-904.845376,-122.922149,6.936,6.722
-899.893269,-122.239549,6.934,6.724
-894.941154,-121.558275,6.933,6.726
-889.9888,-120.876702,6.931,6.728
-885.036162,-120.194470,6.929,6.731
-880.083252,-119.511608,6.927,6.733
-875.130083,-118.828147,6.925,6.735
-870.176666,-118.144117,6.923,6.738
-865.223012,-117.459547,6.921,6.740
-860.269134,-116.774468,6.919,6.742
-855.315043,-116.088911,6.917,6.744
-850.360752,-115.402904,6.915,6.747
-845.406272,-114.716479,6.913,6.749
-840.451615,-114.029665,6.912,6.751
-835.496792,-113.342493,6.910,6.753
-830.541817,-112.654992,6.908,6.756
-825.5867,-111.967194,6.906,6.758
-820.631453,-111.279127,6.904,6.760
-815.676089,-110.590822,6.902,6.763
-810.720618,-109.902310,6.900,6.765
-805.765054,-109.213620,6.898,6.767
-800.809407,-108.524782,6.896,6.769
-795.85369,-107.835827,6.894,6.772
-790.897914,-107.146785,6.892,6.774
-785.942091,-106.457685,6.891,6.776
-780.986234,-105.768559,6.889,6.778
-776.030354,-105.079435,6.887,6.781
-771.074462,-104.390345,6.885,6.783
-766.118571,-103.701318,6.883,6.785
-761.162693,-103.012385,6.881,6.788
-756.206838,-102.323573,6.879,6.790
-751.25101,-101.634888,6.877,6.792
-746.295208,-100.946327,6.875,6.794
